user_id
1038231816
1030696837748060160
1249678210314502144
792512449845092352
1164178063439147008
1019316186285248514
4582760381
710107186756788224
621044034
835857383264038913
851826879988461568
1214443535476445184
1318102821787533314
3208878040
1219880312
1289885820984397825
186387855
2572844986
47148805
432643889
358832334
3555274821
1022891525242593280
415078043
1237938136958844929
3042395812
1964359742
720349689808293888
1138580275166887942
760697764900667392
4204835019
1522748286
2223972232
4636371921
865217790176894976
167049305
1377919608
4635593601
300436584
446380041
552875411
3365548150
956132092487839744
631257135
1073339297355456512
415835216
1246595841604947973
423048951
4829926823
2483011824
1152421813525340160
3088279515
225423130
331556493
148868093
1332417277417943040
1264123877166383104
523019810
1619917472
1020931404
1912449066
1249614780454895617
135608560
1243356089132949505
1104065818084757504
1123567903297671170
1170052441716527104
342534559
359865426
2395971816
374081618
1254818101222400000
563529644
83103571
200623826
315636558
1005304546346913792
178364302
4602949823
69064851
53043432
772937664379092993
1244642113
720690069275807744
1225768466
1386469419413606400
1399780126552956941
4592121
419778202
1006980080
1281760263331622913
1255582579035713543
856884030
94341636
1326160508865683456
1089122693906132993
131847468
192899133
496706357
140991986
2414508589
1007347245933527040
1059984817
30672372
990534174460334081
2480727789
400504464
3175195853
297936044
1095692871880134657
2179948113
812681976
1336238999778844679
846045162
554125886
2490233792
782340109
891156965942067200
1039150050843275264
1036782006
710809263904579584
2492906047
479821713
863112493559885824
1008045943101558785
130137556
1947835710
1229914615
98912206
2689261006
98434065
2451846485
1200414244489060352
2340908304
1320369556335087616
434187734
1006741897
3760553777
46827905
1347561192
1065260524466778114
343435216
5442002
1193893442
1108462122172903425
1094535902267953152
909017776119074816
2252146516
837035786390417413
495323034
1327588316561231874
2156336219
1251213175
1173682089637625856
389954796
48734499
2428824591
1707145292
483995380
998138210
883038548655579136
2987178873
469341577
1231549779802456068
1025007713942740992
2792615047
817483268547346433
1319162733162598400
1217094231031980034
797880023462060032
902615969150926848
356050856
571175072
482096130
1227706212826959878
1248946365100625921
2153128238
998182346724651008
1172520133
596781807
376935892
1001057886322216960
47630985
103077927
455160782
398319264
4705021218
1037021640247398400
977982478240673792
965897887
1161928850210791424
1117120286
38398195
771037774833192960
1159522170
331918021
2626187763
980642760
1114031440520413184
1276202697583181834
1055121323972804608
909684336965902336
1180711645
1219951718714265601
3977951957
326782514
1275039456211480576
1428577736
1912357064
1017845700204335105
184454249
285756670
787156855185432576
926814475864420352
467626139
38883381
1037049997
519378175
2181837838
957246958191726592
2797440824
